"wd_id","wd_id_new","population","name_ar","name_bn","name_de","name_en","name_es","name_fr","name_el","name_hi","name_hu","name_id","name_it","name_ja","name_ko","name_nl","name_pl","name_pt","name_ru","name_sv","name_tr","name_vi","name_zh"
"Q1471266","","","منطقة الجوف","আল যাফ অঞ্চল","Provinz al-Dschauf","Al Jawf Region","Provincia de Yauf","Jawf","Επαρχία Τζωφ","जौफ़ प्रान्त","Dzsauf tartomány","Provinsi Jauf","Al-Jawf","ジャウフ州","자우프 주","Al Jawf","Al-Dżauf","Al Jawf","Эль-Джауф","Al Jawf","Cevf Bölgesi","Khu vực Al Jawf","焦夫省"
"Q1315953","","","منطقة تبوك","তাবুক অঞ্চল","Provinz Tabuk","Tabuk Region","Provincia de Tabuk","Tabuk","Επαρχία Ταμπούκ","तबूक प्रान्त","Tabúk tartomány","Provinsi Tabuk","Tabuk","タブーク州","타부크 주","Tabuk","Tabuk","Tabuk","Табук","Tabuk","Tebük Bölgesi","Khu vực Tabuk","塔布克省"
"Q1130688","","372271","","","Departamento La Unión","La Unión Department","La Unión","département de La Unión","Διαμέρισμα Λα Ουνιόν","ला-उनिओन प्रदेश","La Unión megye","Departemen La Unión","dipartimento di La Unión","ラ・ウニオン県","라우니온 주","La Unión","La Unión","La Unión","Ла-Унион","","","","拉乌尼翁省"
"Q1123380","","570595","يورو","ইউরো বিভাগ","Departamento Yoro","Yoro Department","Yoro","département de Yoro","Γιόρο","योरो विभाग","Yoro megye","Departemen Yoro","dipartimento di Yoro","ヨロ県","요로 주","Yoro","Yoro","Yoro","Йоро","Departamento de Yoro","Yoro Departmanı","Yoro","約羅省"
"Q1122836","","251447","إدارة مورازان","মুরাজান বিভাগ","Departamento Morazán","Morazán Department","Morazán","département de Morazán","Διαμέρισμα Μοραζάν","मोरसान","Morazán megye","Departemen Morazán","dipartimento di Morazán","モラサン県","모라산 주","Morazán","Morazán","Morazán","Морасан","Morazan Department","Morazan Departmanı","Khu vực hành chính Morazán","莫拉桑省"
"Q1130677","","216446","إدارة كوسكاتلان","কুসকাতলান বিভাগ","Departamento Cuscatlán","Cuscatlán Department","Cuscatlán","département de Cuscatlán","Διαμέρισμα Κουσκατλάν","कूसकातलान","Cuscatlán megye","Departemen Cuscatlán","dipartimento di Cuscatlán","クスカトラン県","쿠스카틀란 주","Cuscatlán","Cuscatlán","Cuscatlán","Кускатлан","Cuscatlan","Cuscatian Departmanı","Khu vực hành chính Cuscatlán","库斯卡特兰省"
"Q1129788","","288022","إدارة لاباز","লা পাজ বিভাগ","La Paz","La Paz Department","La Paz","département de La Paz","Διαμέρισμα Λα Παζ","ला-पास","La Paz megye","Departemen La Paz","La Paz","ラ・パス県","라파스 주","La Paz","La Paz","La Paz","Ла-Пас","La Paz","Le Paz Departmanı","Tỉnh La Paz","拉巴斯省"
"Q1130180","","230205","إدارة سان فيسينتي","সান ভিসেন্তে বিভাগ","Departamento San Vicente","San Vicente Department","San Vicente","département de San Vicente","Διαμέρισμα Σαν Βισέντε","सान-विसेनते","San Vicente megye","Departemen San Vicente","dipartimento di San Vicente","サン・ビセンテ県","산비센테 주","San Vicente","San Vicente","San Vicente","Сан-Висенте","San Vincente department","San Vicente Departmanı","Khu vực hành chính San Vicente","圣维森特省"
"Q244618","","484454","محافظة فاياو","ফায়াও","Phayao","Phayao","Provincia de Phayao","Phayao","Φαγιάο","फयओ प्रान्त","","Provinsi Phayao","provincia di Phayao","パヤオ県","파야오 주","Changwat Phayao","Prowincja Phayao","Phayao","Пхаяу","Phayao","Phayao","Phayao","帕夭府"
"Q243808","","520419","محافظة فاتالونغ","ফাত্থালাং","Phatthalung","Phatthalung","Provincia de Phatthalung","Phatthalung","Παταλούνγκ","फत्थलुंग प्रान्त","","Provinsi Phatthalung","provincia di Phatthalung","パッタルン県","파탈룽 주","Changwat Phattalung","Prowincja Phatthalung","Phatthalung","Пхаттхалунг","Phatthalung","Phatthalung","Phatthalung","博他侖府"
"Q243656","","","منطقة حائل","হাইল অঞ্চল","Provinz Ha'il","Ha'il Region","Provincia de Haíl","Haïl","Επαρχία Χαΐλ","हाइल प्रान्त","Háil tartomány","Provinsi Ha'il","Ha'il","ハーイル州","하일 주","Hail","Hail","Ha'il","Хаиль","Ha'il","Hail Bölgesi","Tỉnh Ha'il","哈伊勒省"
"Q243805","","638746","محافظة ترانغ","টাং","Trang","Trang","Provincia de Trang","Trang","Τρανγκ","त्रंग प्रान्त","Trang tartomány","Provinsi Trang","provincia di Trang","トラン県","뜨랑 주","Changwat Trang","Prowincja Trang","Trang","Транг","Trang","Trang","Trang","董里府"
"Q242263","","374300","ولاية قابس","গ্যাবেজ গভর্নোরেট","Gouvernorat Gabès","Gabès Governorate","Gobernación de Gabès","gouvernorat de Gabès","Κάμπις","गेबेस","Gabès kormányzóság","Kegubernuran Gabès","governatorato di Gabès","ガベズ県","가베스 주","Gabès","Gubernatorstwo Kabis","Gabès","Габес","Gabès","Gabes","Tỉnh Gabès","加貝斯省"
"Q242977","","511911","محافظة يالا","ইয়ালা","Yala","Yala","Provincia de Yala","Yala","Γιάλα","याला प्रान्त","","Provinsi Yala","provincia di Yala","ヤラー県","얄라 주","Changwat Yala","Prowincja Yala","Yala","Яла","Yala","Yala","Yala","惹拉府"
"Q241145","","955421","ولاية صفاقس","স্ফ্যাক্স গভর্নোরেট","Gouvernorat Sfax","Sfax Governorate","Gobernación de Sfax","gouvernorat de Sfax","Σφαξ","स्फैक्स गवर्नरेट","","Kegubernuran Sfax","governatorato di Sfax","スファックス県","스팍스 주","Sfax","Gubernatorstwo Safakis","Sfax","Сфакс","Sfax","Sfaks ili","Tỉnh Sfax","斯法克斯省"
"Q1543219","","2266387","إدارة سان سلفادور","সান সাল্ভাদর বিভাগ","Departamento San Salvador","San Salvador Department","San Salvador","département de San Salvador","Διαμέρισμα Σαν Σαλβαδόρ","सान-साल्वाडोर","San Salvador megye","Departemen San Salvador","dipartimento di San Salvador","サン・サルバドル県","산살바도르 주","San Salvador","San Salvador","San Salvador","Сан-Сальвадор","San Salvador","San Salvador","Khu vực hành chính San Salvador","聖薩爾瓦多省"
"Q262125","","232553","إدارة إنتبوكا","ইন্টিবুকা বিভাগ","Intibucá","Intibucá Department","Intibucá","département d'Intibucá","Ιντιμπουκά","इंटीबुका विभाग","Intibucá megye","Departemen Intibucá","dipartimento di Intibucá","インティブカ県","인티부카 주","Intibucá","Intibucá","Intibucá","Интибука","Departamento de Intibucá","Intibuca Departmanı","Intibucá","因蒂布卡省"
"Q260796","","","العقبة","আকাবা গভর্নোরেট","Aqaba","Aqaba Governorate","Gobernación de Aqaba","Gouvernorat d'Aqaba","Ακάμπα Γκοβερνοράτε","अकाबा गवर्नरेट","Akaba kormányzóság","Aqaba Governorate","governatorato di Aqaba","アカバ県","아카바 주","Akaba","Akaba","Governorado de Aqaba","Акаба","Akaba","Aqaba Yönetimi","Tỉnh Aqaba","亞喀巴省"
"Q6398826","","","مقاطعة خاتشماز","কাকহাময জেলা","Xaçmaz","Khachmaz District","Xaçmaz","Xaçmaz","Κατσμάζ","खाकमज जिला","Xaçmazi járás","Khachmaz","distretto di Xaçmaz","ハヒマズ県","하치마스 구","Xaçmaz","Rejon Xaçmaz","Khachmaz","Хачмасский район","Khachmaz Rayon","Haçmaz Rayonu","Khachmaz","哈奇馬斯區"
"Q2523428","","","محافظة سيونيك","সায়ুনিক প্রদেশ","Sjunik","Syunik Province","Syunik'","Syunik","Σιουνίκ","स्युनिक प्रांत","Szjounik tartomány","Syunik","Syunik","シュニク地方","슈니크 주","Sjoenik","Prowincja Sjunik","Syunik","Сюникская область","Siunik","Syunik ili","Syunik","休尼克省"
"Q260009","","","إدارة ماناغوا","মানাগুয়া ডিপার্টমেন্ট","Departamento Managua","Managua Department","Departamento de Managua","département de Managua","Μανάγκουα","मानागुआ विभाग","Managua megye","Departemen Managua","dipartimento di Managua","マナグア県","마나과 주","Managua","Managua","Manágua","Манагуа","Managua","Managua Departmanı","Khu vực hành chính Managua","馬拿瓜省"
"Q244698","","478264","محافظة نان","নান","Nan","Nan","Provincia de Nan","Nan","Ναν","नान प्रान्त","","Provinsi Nan","provincia di Nan","ナーン県","난 주","Changwat Nan","Prowincja Nan","Nan","Нан","Nan","Nan","Nan","楠府"
"Q273794","","460400","محافظة أوتاراديت","উত্তরাদিত","Uttaradit","Uttaradit","Provincia de Uttaradit","Uttaradit","Ουταραντίτ","उत्तरादित प्रान्त","","Provinsi Uttaradit","provincia di Uttaradit","ウッタラディット県","우따라딧 주","Changwat Uttaradit","Prowincja Uttaradit","Uttaradit","Уттарадит","Uttaradit","Uttaradit","Uttaradit","程逸府"
"Q269968","","337331","ولاية قفصة","গাফসা গভর্নোরেট","Gouvernorat Gafsa","Gafsa Governorate","Gobernación de Gafsa","gouvernorat de Gafsa","Κάφσα","गफसा गवर्नरेट","Gafsza kormányzóság","Kegubernuran Gafsa","governatorato di Gafsa","ガフサ県","가프사 주","Gafsa","Gubernatorstwo Kafsa","Gafsa","Гафса","Gafsa","Kafsa ili","Tỉnh Gafsa","加夫薩省"
"Q275740","","848198","محافظة كانتشانابوري","কানাচানবুরি","Kanchanaburi","Kanchanaburi","Provincia de Kanchanaburi","Kanchanaburi","Καντσάναμπερι","कांचनाबुरी प्रान्त","","Kanchanaburi","provincia di Kanchanaburi","カーンチャナブリー県","깐짜나부리 주","Changwat Kanchanaburi","Prowincja Kanchanaburi","Kanchanaburi","Канчанабури","Kanchanaburi","Kanchanaburi","Kanchanaburi","北碧府"
"Q273807","","729522","كامفاينغ فيت","কামফাং ফেট","Kamphaeng Phet","Kamphaeng Phet","Provincia de Kamphaeng Phet","Kamphaeng Phet","Καμφάενγκ- Φετ","कम्फैंग फेट प्रान्त","","Provinsi Kamphaeng Phet","provincia di Kamphaeng Phet","カムペーンペット県","깜팽펫 주","Changwat Kamphaeng Phet","Prowincja Kamphaeng Phet","Kamphaeng Phet","Кампхэнгпхет","Kamphaeng Phet","Kamphaeng Phet","Kamphaeng Phet","甘烹碧府"
"Q275752","","122453","محافظة المهرة","আল মাহরাহ গভর্নোরেট","Gouvernement al-Mahra","Al Mahrah Governorate","Gobernación de Al Mahrah","Gouvernorat de Mahra","Αλ Μαχράχ","अल-महराह प्रान्त","Mahra kormányzóság","Kegubernuran Al-Mahrah","governatorato di al-Mahra","マフラ県","마라 주","Al Mahrah","Al-Mahra","Al Mahra","Эль-Махра","Al-Mahrah","El Mahra ili","Tỉnh Al Mahrah","马哈拉省"
"Q275781","","858988","محافظة فيتسانولوك","ফিটসানুলোক","Phitsanulok","Phitsanulok","Provincia de Phitsanulok","Phitsanulok","Πίτσανουλοκ","फित्सनुलोक प्रान्त","","Provinsi Phitsanulok","provincia di Phitsanulok","ピッサヌローク県","핏사눌록 주","Changwat Phitsanulok","Prowincja Phitsanulok","Phitsanulok","Пхитсанулок","Phitsanulok","Phitsanulok","Phitsanulok","彭世洛府"
"Q276580","","401477","ولاية جندوبة","জেন্দুবা গভর্নোরেট","Gouvernorat Jendouba","Jendouba Governorate","Gobernación de Jendouba","gouvernorat de Jendouba","Τζουντούμπα","जेंडुबा गवर्नरेट","","Kegubernuran Jendouba","governatorato di Jendouba","ジェンドゥーバ県","젠두바 주","Jendouba","Gubernatorstwo Dżunduba","Jendouba","Джендуба","Jendouba","Cendube ili","Tỉnh Jendouba","堅杜拜省"
"Q280973","","","إدارة بواكو","বোয়াকু বিভাগ","Departamento Boaco","Boaco Department","Departamento de Boaco","département de Boaco","Διαμέρισμα Μποάκο","बोआको विभाग","Boaco megye","Departemen Boaco","dipartimento di Boaco","ボアコ県","보아코 주","Boaco","Boaco","Boaco","Боако","Boaco","Boaco","Khu vực hành chính Boaco","博阿科省"
"Q286063","","156961","ولاية قبلي","কেবিলি গভর্নোরেট","Gouvernorat Kebili","Kebili Governorate","Gobernación de Kebili","gouvernorat de Kébili","Κιμπιλί","केबिली गवर्नरेट","","Kegubernuran Kebili","governatorato di Kébili","ケビリ県","케빌리 주","Kébili","Gubernatorstwo Kibili","Kebili","Кебили","Kebili","Kabili ili","Tỉnh Kebili","吉比利省"
